z,t
-13.92611102007003,0.0
-13.875971873759346,8.797645568847656e-5
-13.825040666846347,0.00016689300537109375
-11.640386679624202,0.00024390220642089844
-9.447684486805098,0.00041294097900390625
-9.383297634603709,0.00045990943908691406
-9.165071490008296,0.0005319118499755859
-9.15524192886659,0.00061798095703125
-8.985880844428733,0.0006759166717529297
-8.742140837770274,0.0007429122924804688
-8.580615302714381,0.000804901123046875
-8.562255130563436,0.0008728504180908203
-7.462536478865666,0.009279012680053711
-7.243807627022907,0.009320974349975586
-7.04937363262347,0.014200925827026367
-6.907695446721441,0.014238834381103516
-6.874917973795043,0.04714488983154297
-6.825783992796355,0.04727292060852051
-6.493917136125136,0.047308921813964844
-6.4092009719449266,0.04739189147949219
-6.374215996434066,0.05831003189086914
-6.225491001596205,0.05849790573120117
-5.8422691755311025,0.05853104591369629
-5.673631141981324,0.058563947677612305
-5.510696604859028,0.07218384742736816
-5.477411463134038,0.07238483428955078
-5.391497924328735,0.07245802879333496
-5.313298380119434,0.07256603240966797
-5.187045265778118,0.07260799407958984
-4.921791318382862,0.07382893562316895
-4.808152285016107,0.08201384544372559
-4.773821768425851,0.08368682861328125
-4.633038210376696,0.08377289772033691
-4.538712070657122,0.08555483818054199
-4.337096059721189,0.08584284782409668
-4.31803410574515,0.0858769416809082
-4.243714207584966,0.08647584915161133
-4.211710868951242,0.08662796020507812
-4.155373559392187,0.08666205406188965
-4.117211222784862,0.08669304847717285
-4.010742905891449,0.1018068790435791
-3.917903870047089,0.10188102722167969
-3.837470916320512,0.10191583633422852
-3.7811535133483294,0.10217690467834473
-3.6318316274108824,0.10274505615234375
-3.5475025210916176,0.1032710075378418
-3.520854755454886,0.106658935546875
-3.401624187454642,0.10940098762512207
-3.20275553271887,0.10946393013000488
-3.1693387922255822,0.11470484733581543
-3.1522604716870735,0.11511397361755371
-3.128277173519394,0.11522483825683594
-3.108961881889257,0.11540102958679199
-3.0747094231710697,0.11741185188293457
-3.0512017154902513,0.11771893501281738
-2.926302503677298,0.1179039478302002
-2.8185813025520936,0.11828184127807617
-2.7661510071972293,0.11838197708129883
-2.6892740860881568,0.11854982376098633
-2.654008397295643,0.11918902397155762
-2.5907505220981655,0.12047290802001953
-2.5596816145151675,0.12646484375
-2.5431987195643107,0.12780284881591797
-2.518538659308019,0.12971091270446777
-2.358516852516005,0.13298892974853516
-2.3072244362763836,0.13312983512878418
-2.2960440196574416,0.14828085899353027
-2.1791093328917612,0.14877605438232422
-2.1308917622622228,0.15512490272521973
-2.1280185136051286,0.15614104270935059
-2.1057710628537354,0.16645383834838867
-2.0513604806958634,0.17116594314575195
-1.9706943415945701,0.17339682579040527
-1.9626602380765417,0.17792391777038574
-1.9563955384162368,0.18279790878295898
-1.9439371695642866,0.18887996673583984
-1.938344478107228,0.19356489181518555
-1.9331175593891619,0.1945328712463379
-1.8464277337516606,0.19850993156433105
-1.8373047004089977,0.20633196830749512
-1.8373047004089973,0.21864604949951172
-1.8152076985211187,0.2384028434753418
-1.7740685183112845,0.28583192825317383
-1.7527140889528068,0.28933095932006836
-1.749952361907749,0.2926340103149414
-1.6931704354880082,0.3355269432067871
-1.6931704354880075,0.3502168655395508
-1.642674679792464,0.35953688621520996
-1.6315718716471388,0.37148594856262207
