z,t
-6.659256105511805,0.0
-5.892230131527957,0.0010309219360351562
-5.289270310123865,0.0010941028594970703
-5.257563300372564,0.003770112991333008
-5.241028299683199,0.0037789344787597656
-5.130129410212624,0.003793954849243164
-5.1140072510065515,0.010771036148071289
-4.988359544838144,0.010781049728393555
-4.668129308663192,0.011744022369384766
-4.270158622651994,0.016618013381958008
-4.158572722491194,0.016635894775390625
-3.9654409823767622,0.016663074493408203
-3.9138734382226725,0.016670942306518555
-3.8831099301591756,0.016680002212524414
-3.841889015259598,0.017796993255615234
-3.5868478053530026,0.017812013626098633
-3.5420934724025903,0.02126908302307129
-3.432279368927143,0.021876096725463867
-3.337145918746293,0.021886110305786133
-3.3310067453716834,0.021914958953857422
-3.2858865527219394,0.022329092025756836
-3.2371412296178432,0.022429943084716797
-3.207506925713486,0.022478103637695312
-3.083393865125206,0.022485971450805664
-3.0694997120665812,0.02336907386779785
-3.067884830251434,0.02413201332092285
-3.0654072436357587,0.024378061294555664
-3.0654072436357582,0.02450394630432129
-3.029750468031475,0.026352882385253906
-2.9604321517224426,0.026534080505371094
-2.938742732913368,0.026866912841796875
-2.9281688089660385,0.02723407745361328
-2.893153409951098,0.027374982833862305
-2.8894865824162284,0.02823805809020996
-2.7751848084439414,0.029079914093017578
-2.6565616745985716,0.0296480655670166
-2.6316800506914797,0.030206918716430664
-2.629302681273164,0.03305792808532715
-2.595109434640999,0.033869028091430664
-2.583233726526184,0.033891916275024414
-2.5542571177807245,0.03433108329772949
-2.548286107152983,0.03501009941101074
-2.517474301427374,0.03575611114501953
-2.511900907547416,0.03576397895812988
-2.4958984137260556,0.03634190559387207
-2.47640336384776,0.03729510307312012
-2.476403363847759,0.03853011131286621
-2.476403363847757,0.05707097053527832
-2.4764033638477567,0.061688899993896484
-2.474600914036872,0.06915807723999023
