z,t
-4.891709539220036,0.0
-4.096336074415162,1.2874603271484375e-5
-4.079820952399936,0.0002288818359375
-4.075306001832379,0.0005428791046142578
-3.8218262662766738,0.0005648136138916016
-3.5728739438840216,0.0005729198455810547
-3.5525028028676466,0.0017898082733154297
-3.4467793999185523,0.0017998218536376953
-3.4385288689508497,0.004089832305908203
-3.2573454786826996,0.004119873046875
-3.1949532877325324,0.006613969802856445
-3.145331083441311,0.006621837615966797
-3.1285826817509124,0.006634950637817383
-3.114990297740362,0.0066449642181396484
-3.1004871482370513,0.006646871566772461
-3.045215382361454,0.006688833236694336
-3.024514543489527,0.007684946060180664
-2.921273932964104,0.007689952850341797
-2.9205308584994882,0.0078008174896240234
-2.9124737934443483,0.00783991813659668
-2.858769956838741,0.007960796356201172
-2.7375260021768564,0.007965803146362305
-2.6448907539989537,0.007985830307006836
-2.6448907539989532,0.008028984069824219
-2.5898898682619143,0.009328842163085938
-2.4971556795357546,0.009509801864624023
-2.497155679535754,0.009556770324707031
-2.468470689500835,0.009647846221923828
-2.4684706895008346,0.012277841567993164
-2.468470689500834,0.013655900955200195
-2.4393754316828997,0.01374197006225586
-2.4393754316828984,0.013850927352905273
-2.4362250539425108,0.014300823211669922
-2.4228055617885684,0.014305830001831055
-2.422805561788568,0.01662898063659668
-2.4228055617885667,0.019105911254882812
