z,t
-14.148997497109013,0.0
-13.25223029168288,5.698204040527344e-5
-12.622445188324587,0.0028600692749023438
-12.315154045108612,0.0028870105743408203
-12.278884986457902,0.0029189586639404297
-12.014312271998016,0.0031218528747558594
-11.92918484717494,0.003145933151245117
-11.510638906070442,0.003175020217895508
-10.7423563786975,0.0032498836517333984
-10.64300550975972,0.003301858901977539
-10.623562296798802,0.003988981246948242
-10.547012957087817,0.004034996032714844
-10.355308946046454,0.004157066345214844
-10.35261266905632,0.0041849613189697266
-10.33605442627808,0.004217863082885742
-9.873786600491984,0.00424504280090332
-9.650819683732252,0.004272937774658203
-9.099238775369733,0.004385948181152344
-8.974256206994982,0.013808965682983398
-8.759439800004516,0.013846874237060547
-8.699309952251687,0.013933897018432617
-8.600489854860276,0.014006853103637695
-8.39716299189037,0.014035940170288086
-8.181229579718567,0.014060020446777344
-8.151818850465688,0.01411890983581543
-7.798755688732921,0.017192840576171875
-7.69169813177693,0.017220020294189453
-7.615739120672314,0.02102184295654297
-7.602369489326568,0.030586957931518555
-6.330889970455313,0.037889957427978516
-6.227197570030549,0.04612302780151367
-6.177334239687149,0.04816102981567383
-6.120499328165643,0.0487370491027832
-6.098471794515854,0.04876399040222168
-6.09813733251443,0.048909902572631836
-5.971350596580299,0.05477595329284668
-5.864759854129785,0.05482792854309082
-5.743961796608952,0.0560908317565918
-5.680721316250027,0.05611705780029297
-5.5865327088737615,0.056146860122680664
-5.421618145394138,0.05617403984069824
-5.382404659213194,0.05738186836242676
-5.342145815884116,0.05877399444580078
-5.287629896081218,0.05880093574523926
-5.181645360194113,0.059288978576660156
-5.0365267026399705,0.05937600135803223
-4.8393390003162144,0.06118583679199219
-4.616057860450187,0.06121492385864258
-4.498024600268055,0.06628584861755371
-4.408151121201828,0.06631684303283691
-4.406622589894222,0.06634306907653809
-4.391992515000439,0.06637001037597656
-4.234206025320102,0.06645393371582031
-4.126122762820761,0.07081985473632812
-4.1131652720768725,0.07096695899963379
-4.110377946965802,0.07146191596984863
-4.073943450651712,0.07148885726928711
-4.0030359312711505,0.0715479850769043
-3.903612585064741,0.07182502746582031
-3.8865016560649956,0.07193684577941895
-3.8840363010249823,0.07199406623840332
-3.814929413837449,0.07214498519897461
-3.811456417887419,0.07259297370910645
-3.769731739593991,0.07274699211120605
-3.7687463921585778,0.07792901992797852
-3.732509135790644,0.07795190811157227
-3.497821577080704,0.07838296890258789
-3.4643022865242057,0.07855796813964844
-3.3173523987377633,0.0787808895111084
-3.2522508477702745,0.07902884483337402
-3.249487938458879,0.07921290397644043
-3.2149079109190937,0.07986688613891602
-3.1493338083978983,0.07994985580444336
-3.0460717514864184,0.0800938606262207
-3.0379934426239723,0.08125185966491699
-2.9294610154799035,0.0817258358001709
-2.9017249957236064,0.08287692070007324
-2.889846234941951,0.08306503295898438
-2.7868289035813416,0.08320283889770508
-2.743949532723456,0.08344888687133789
-2.6539077237475865,0.0881800651550293
-2.5921380694325182,0.08903002738952637
-2.5337267726521873,0.0890660285949707
-2.4314473876711653,0.0908050537109375
-2.4178073358462404,0.09093499183654785
-2.3722729769313196,0.09264087677001953
-2.3082995007015703,0.0937490463256836
-2.2983863063689505,0.09474706649780273
-2.2672892657481585,0.09564805030822754
-2.223800989641931,0.09674596786499023
-2.215598622542399,0.09721183776855469
-2.211575721779665,0.09767389297485352
-2.1394158123635143,0.098052978515625
-2.1296719072527144,0.09835100173950195
-2.123835530172978,0.10787606239318848
-2.1204553254432787,0.11302399635314941
-2.0749411394193444,0.11444783210754395
-2.0724866628985628,0.11747598648071289
-2.06062863732467,0.11893796920776367
-2.022647708097356,0.11916303634643555
-2.011492722420704,0.12216806411743164
-1.910516910144679,0.12402486801147461
-1.897773237073164,0.13405704498291016
-1.886790407000313,0.14159893989562988
-1.8867904070003072,0.17789983749389648
-1.8843367332723804,0.20271086692810059
-1.8462034416790438,0.20344090461730957
-1.8419555758648878,0.2091820240020752
-1.8183969177886536,0.21120786666870117
-1.816363466564997,0.21275806427001953
-1.8163630536786566,0.24223685264587402
-1.8163630536786532,0.26628994941711426
-1.8148915236468375,0.2860848903656006
-1.8148915236468366,0.2873220443725586
-1.813676463555301,0.2920539379119873
