z,t
-11.409775108776582,0.0
-11.078336152055687,3.409385681152344e-5
-10.683023769840673,4.315376281738281e-5
-8.211414759430799,0.0003371238708496094
-6.747299579019601,0.0003840923309326172
-6.580235560393413,0.00047016143798828125
-6.08148715219376,0.0005400180816650391
-5.685505390075063,0.001322031021118164
-5.462820605245408,0.0013599395751953125
-5.413456747624925,0.003486156463623047
-5.404854560512784,0.0034949779510498047
-5.349185764406836,0.0035181045532226562
-5.036242124209483,0.003525972366333008
-4.94580071348273,0.0036280155181884766
-4.588654152273056,0.003654003143310547
-4.512721956766542,0.015469074249267578
-4.339663068402526,0.015494108200073242
-4.24704416525776,0.01551198959350586
-4.202486421679958,0.015617132186889648
-4.201379660246026,0.017939090728759766
-4.192556431596011,0.017946958541870117
-4.1411898476007485,0.017961978912353516
-4.115855108219282,0.01818108558654785
-3.9799496456054557,0.018187999725341797
-3.9331674687854132,0.01831197738647461
-3.8412221624550353,0.018366098403930664
-3.8125646706199734,0.019026994705200195
-3.7992691243835433,0.019073009490966797
-3.680389606937696,0.021401166915893555
-3.65082631186404,0.02157306671142578
-3.4480734932709405,0.0217130184173584
-3.321765217327566,0.02200794219970703
-3.2990132883969325,0.02205801010131836
-3.2887354362910157,0.022151947021484375
-3.0481752177823,0.022396087646484375
-3.0434036955500985,0.025021076202392578
-2.985072509576273,0.025982141494750977
-2.965092419698988,0.026170969009399414
-2.8782014634207282,0.02622509002685547
-2.849267149533603,0.026262998580932617
-2.8150571714835317,0.02632308006286621
-2.7964926626121365,0.028347015380859375
-2.7783072105674895,0.029195070266723633
-2.7745187207257582,0.0298459529876709
-2.7723184141867625,0.030920028686523438
-2.7578306149571987,0.03228402137756348
-2.756885665135961,0.03338909149169922
-2.747832756674084,0.0355069637298584
-2.7454102565426908,0.03661012649536133
-2.729517336234609,0.0367741584777832
-2.6204952324788,0.03682112693786621
-2.6204952324787993,0.037963151931762695
-2.614615078232167,0.04037213325500488
