z,t
-13.292450865920483,0.0
-12.395029846786958,0.0016739368438720703
-11.8964054208656,0.0018830299377441406
-11.730868676195694,0.0020029544830322266
-11.539961230299834,0.0021240711212158203
-11.365385575829336,0.0023109912872314453
-11.209434374033778,0.0025560855865478516
-10.282039485602407,0.00308990478515625
-10.19780357547153,0.00341796875
-10.179162065735252,0.010001897811889648
-10.142601774048758,0.010087966918945312
-10.107059050799124,0.010487079620361328
-9.980910652648015,0.010579109191894531
-9.049246064050072,0.011934041976928711
-9.015517899569229,0.012465953826904297
-8.962701780864414,0.012746095657348633
-8.760549145207923,0.012949943542480469
-8.518840663250787,0.013019084930419922
-8.377097741052125,0.013109922409057617
-8.070790413822765,0.0698390007019043
-7.774752433394206,0.08431291580200195
-7.683370292701636,0.08439111709594727
-7.569347208557038,0.08460593223571777
-7.172270976865208,0.08468008041381836
-7.125673938536319,0.12984704971313477
-6.985702441180617,0.12994790077209473
-6.959388216004077,0.13107991218566895
-6.836903215054056,0.16963505744934082
-6.273959996657769,0.16986799240112305
-6.18796458560325,0.1700730323791504
-4.513541591149929,0.1708080768585205
-4.49192096402213,0.170989990234375
-4.463662061854815,0.20428204536437988
-4.407331825754228,0.2078709602355957
-4.391093623088897,0.20816707611083984
-4.357010570532479,0.2083721160888672
-4.240988832961567,0.20885705947875977
-4.193090058276176,0.20961809158325195
-4.045737452669105,0.21057510375976562
-3.988220744423678,0.21303105354309082
-3.9860049114474694,0.21332192420959473
-3.888176865804555,0.21340489387512207
-3.8248727342972,0.21580004692077637
-3.7679860930043216,0.21587491035461426
-3.7478922450273857,0.21604490280151367
-3.6713127501102587,0.2162160873413086
-3.6651081169167243,0.21692895889282227
-3.5744664051925565,0.21712398529052734
-3.444707564046697,0.21720004081726074
-3.4324130926907492,0.21750807762145996
-3.305865460012486,0.21791911125183105
-3.2616976818845846,0.24654603004455566
-3.214304965038083,0.24736905097961426
-3.164559683114167,0.2489778995513916
-3.069399732443461,0.2498149871826172
-3.0681035248231034,0.2506120204925537
-2.980930261956572,0.2590949535369873
-2.975465902695198,0.2626829147338867
-2.861772318125759,0.263822078704834
-2.8534269745134013,0.26516294479370117
-2.839131832256721,0.26567792892456055
-2.7781974690215083,0.265855073928833
-2.753448522027793,0.2662200927734375
-2.727720760328822,0.2677009105682373
-2.725277558851106,0.26825690269470215
-2.6343155083776404,0.26967811584472656
-2.568948495634708,0.26975107192993164
-2.528577886393309,0.27045702934265137
-2.5037625148677054,0.27127695083618164
-2.4833959689831677,0.27135205268859863
-2.4776036798882295,0.2782719135284424
-2.4689005054274658,0.28088808059692383
-2.4606986222915332,0.2812480926513672
-2.38685846374182,0.284074068069458
-2.3807025798561003,0.28429388999938965
-2.32781744125975,0.2882881164550781
-2.1720920688511995,0.28837108612060547
-2.112944257021137,0.2885880470275879
-2.0631606991376126,0.28885793685913086
-2.0276025780557525,0.28935790061950684
-1.9852887001315267,0.2908179759979248
-1.8204907247419184,0.29337310791015625
-1.728628727582431,0.2964670658111572
-1.663982096837132,0.29822802543640137
-1.5479271010404032,0.3008880615234375
-1.5019709517577564,0.3025939464569092
-1.4783771844731382,0.3064439296722412
-1.4559253762109887,0.3084430694580078
-1.4004117610881424,0.30901002883911133
-1.365334146289718,0.3167541027069092
-1.2720837940684218,0.31938791275024414
-1.2016399082548608,0.32068896293640137
-1.1858723257807697,0.3241081237792969
-1.0947273424778454,0.325592041015625
-1.0854299752833174,0.33034491539001465
-1.081564947825642,0.33173394203186035
-1.0367090313819873,0.3439610004425049
-0.9670365731523627,0.34696507453918457
-0.955704766181307,0.3483710289001465
-0.9524108184108107,0.3548250198364258
-0.88106026284851,0.35943007469177246
-0.8663708884883067,0.3602590560913086
-0.8178229965444144,0.3623979091644287
-0.7895523274878372,0.3627309799194336
-0.7666478684987661,0.36795902252197266
-0.7475868030370574,0.3722820281982422
-0.7118661321803177,0.3731119632720947
-0.6410253597131468,0.38681793212890625
-0.6188099520042175,0.4017980098724365
-0.588388965178433,0.4105379581451416
-0.552486036112923,0.44117307662963867
-0.4949713754441618,0.461014986038208
-0.48393208359672435,0.46191906929016113
-0.45395444204883884,0.4729039669036865
-0.42031509637599945,0.5313999652862549
-0.39303908074981375,0.5321860313415527
-0.392286339582214,0.5327188968658447
-0.38298909175703955,0.5356369018554688
-0.34133580780454653,0.5426850318908691
-0.28617469616749075,0.560168981552124
-0.2661996170898383,0.5607969760894775
-0.2400616394321674,0.591973066329956
-0.22238120587666793,0.6045370101928711
-0.1744170998610277,0.619873046875
-0.1299873868866382,0.6230380535125732
-0.10587285028275109,0.6254990100860596
-0.09882048615643418,0.7610979080200195
-0.09504154036189408,0.7890651226043701
-0.09228761994057932,0.8196709156036377
-0.057839554106251884,0.8340411186218262
-0.021089218894729617,0.8366689682006836
0.08487725509379168,0.8520901203155518
0.1378038763623046,0.856781005859375
0.1896265995761024,0.8690450191497803
0.22998040966760858,0.8995440006256104
0.24361874662190564,0.9196820259094238
0.2538475620332394,1.0325019359588623
0.27545776669151834,1.0397210121154785
0.30429649252929136,1.0511870384216309
0.3413545766091705,1.0559608936309814
0.3806226015713041,1.1396241188049316
0.381659127051971,1.1541221141815186
0.4292716621741241,1.1601290702819824
