z,t
-11.223169863590053,0.0
-11.056165074343797,0.01482701301574707
-10.582307947863665,0.015086889266967773
-10.485892497238904,0.0155029296875
-8.343651788912503,0.01570296287536621
-8.18007800562195,0.06320905685424805
-8.010551756172084,0.06329107284545898
-7.974788663943808,0.06538605690002441
-7.682546838875869,0.06547093391418457
-7.359155285287846,0.06554698944091797
-7.336138990791044,0.0656290054321289
-7.1469010468733565,0.06714510917663574
-6.916102082145185,0.07147789001464844
-6.902495441236768,0.07350897789001465
-6.6879187495703265,0.07359600067138672
-6.409247654552933,0.15204191207885742
-6.244527135095014,0.1522510051727295
-6.172185920927846,0.15233898162841797
-6.124415193792309,0.17040610313415527
-6.01306965568453,0.17078208923339844
-5.169932129263601,0.17134690284729004
-5.058710247642461,0.17249703407287598
-5.012668863240588,0.17259907722473145
-4.938620811605134,0.17269611358642578
-4.792172492224941,0.17382407188415527
-4.78096829320413,0.17392587661743164
-4.60441012595261,0.1746211051940918
-4.596336276096173,0.17507004737854004
-4.4770563964241035,0.1753089427947998
-4.29228323245745,0.18801593780517578
-4.2519320036654324,0.1884911060333252
-4.1007175528254995,0.18857598304748535
-3.6529013874165464,0.18994903564453125
-3.4601838709009667,0.19004392623901367
-3.4368994012354603,0.22206401824951172
-3.4040715490773943,0.22226595878601074
-3.36088646014863,0.22388195991516113
-3.070154696007211,0.2247939109802246
-2.77399038224824,0.22489094734191895
-2.6819485114987347,0.22809410095214844
-2.5344911070102083,0.23425698280334473
-2.36896844100339,0.23514795303344727
-2.3511504929066653,0.23534703254699707
-2.3390828102733274,0.23625707626342773
-2.327202593711097,0.23636507987976074
-2.149466830195845,0.23645806312561035
-2.0111440477553604,0.23658299446105957
-1.989405734488232,0.23704099655151367
-1.9387306311583221,0.2373979091644287
-1.8673733012429665,0.24862194061279297
-1.8673733012429663,0.24916696548461914
-1.6059612421500535,0.24938392639160156
-1.5054119999320812,0.24948596954345703
-1.4261063011087693,0.24957704544067383
-1.3908022098370196,0.2605109214782715
-1.3901264891349074,0.2610599994659424
-1.0930621290396443,0.2622349262237549
-1.0472051392292838,0.2627079486846924
-1.0210611595950057,0.2939178943634033
-1.0086982199942258,0.2947239875793457
-0.9853277683020889,0.29513001441955566
-0.9791999165670303,0.29537391662597656
-0.971994715735736,0.2956550121307373
-0.8497217089302727,0.2969820499420166
-0.7021851941431841,0.298537015914917
-0.6910568805651219,0.29894304275512695
-0.5814890567977434,0.2992069721221924
-0.5281205151179214,0.3016519546508789
-0.4629554143584663,0.3126668930053711
-0.38311024601178384,0.31310510635375977
-0.37004601174032553,0.3226470947265625
-0.19437887011490296,0.3258988857269287
-0.10806088583082699,0.3268129825592041
-0.10506722789083053,0.327131986618042
-0.083293896229378,0.328794002532959
-0.022645682491050978,0.3404979705810547
0.03676718330471862,0.3413701057434082
0.06078862822644046,0.34148406982421875
0.14490357389471867,0.34189391136169434
0.15833540600532306,0.35065388679504395
0.23294884580774636,0.35332703590393066
0.38767858390562593,0.35639309883117676
0.42591434361573977,0.3632230758666992
0.47134398882009954,0.3639359474182129
0.5041642940144799,0.36635804176330566
0.5469651717256037,0.36644887924194336
0.5630203359871302,0.36829400062561035
0.5982560115818027,0.3690669536590576
0.6170439786080198,0.37250804901123047
0.6514804012063535,0.37960195541381836
0.6664260905224814,0.3817451000213623
0.714804877887964,0.3830759525299072
0.864285240175208,0.38538503646850586
0.8777637243949029,0.3893909454345703
0.9417764882908369,0.39244699478149414
1.0232865476923778,0.40367603302001953
1.0689476328502399,0.40828800201416016
1.0909521251022216,0.41185998916625977
1.152427793758663,0.41426992416381836
1.2274775215532703,0.4194169044494629
1.2650909658197205,0.4268651008605957
1.2881037578907533,0.43549394607543945
1.4038193191592974,0.4509460926055908
1.4479857875004523,0.45804595947265625
1.469720982798994,0.47485995292663574
1.471398082737838,0.5525989532470703
1.4722126617000135,0.5810980796813965
1.477326608856024,0.6338920593261719
1.487890360101105,0.6401920318603516
1.5125761093576906,0.6417510509490967
1.5330042854623347,0.6570620536804199
1.5902403254435407,0.6669149398803711
1.6277278058362687,0.7379550933837891
1.6349510218079084,0.7662780284881592
1.6454804446226508,0.7981870174407959
1.6931655316132415,0.799983024597168
1.7470957622949217,0.8188760280609131
1.7601542900890383,0.8322210311889648
1.785738532359117,0.8592929840087891
1.7912830449998864,0.954293966293335
1.8388073461206853,0.9713850021362305
1.9143359479514788,1.0452048778533936
1.9143359479514817,1.0926790237426758
1.9291112503130388,1.1412239074707031
1.944372968794381,1.151163101196289
1.9509271429546418,1.153296947479248
1.9510102897793562,1.1561501026153564
1.9514521997907919,1.162700891494751
