z,t
-13.292450865920483,0.0
-12.800501515647088,0.011098861694335938
-12.694399559694562,0.011200904846191406
-12.515294456230372,0.01160883903503418
-11.58905322727832,0.011861801147460938
-11.342389379750887,0.01196599006652832
-11.325648831743596,0.012065887451171875
-10.857101659914175,0.017138004302978516
-10.164616309226222,0.017248868942260742
-9.324752979913438,0.017611026763916016
-9.224531693299399,0.018132925033569336
-9.14884902466749,0.01845693588256836
-9.122609017263706,0.018565893173217773
-8.939783545454505,0.0189969539642334
-8.639489578645236,0.02598881721496582
-8.494920873375458,0.026098966598510742
-8.27954039871068,0.027002811431884766
-8.275109437987586,0.02709484100341797
-8.115077072058606,0.027304887771606445
-7.928817922127503,0.05256485939025879
-7.666711769186381,0.05281996726989746
-7.6312102674979805,0.061653852462768555
-7.60700858829132,0.0856328010559082
-7.301539656391312,0.08577179908752441
-7.225433553344468,0.11248087882995605
-7.170868732563715,0.11259102821350098
-7.134018976310781,0.11270594596862793
-7.113629418267804,0.11280703544616699
-6.847279070107483,0.15181493759155273
-6.754072473883284,0.151932954788208
-6.323183838494852,0.15204381942749023
-6.056342472910966,0.1841588020324707
-6.017338368064036,0.18425297737121582
-5.853146723813381,0.18435192108154297
-5.7848931834957,0.18512201309204102
-5.45521632036128,0.2294168472290039
-5.396770475779278,0.23634099960327148
-5.336583616952887,0.23792481422424316
-5.192467472185419,0.23822498321533203
-4.767265706619204,0.23848986625671387
-4.747645824476086,0.2393808364868164
-4.636264381546261,0.2414398193359375
-4.538508020685806,0.2419450283050537
-4.502465941131492,0.24220991134643555
-4.459872084360636,0.2423558235168457
-4.394045641197404,0.2624688148498535
-4.346326252606167,0.2706789970397949
-3.9224025186019396,0.2809410095214844
-3.9100662191821325,0.2816319465637207
-3.8585022050745694,0.28563499450683594
-3.7614666866941615,0.4437530040740967
-3.753048752742447,0.44596385955810547
-3.6252885132134236,0.4551248550415039
-3.5484032464013042,0.4556279182434082
-3.3940181956002506,0.4609248638153076
-3.3911126990980827,0.46663594245910645
-3.365621488097184,0.4670248031616211
-3.2678721414804,0.4687619209289551
-3.2013342375562512,0.46997594833374023
-2.9937193473852273,0.47035884857177734
-2.9649332241631066,0.4741179943084717
-2.9434938739179617,0.4808778762817383
-2.855497096655311,0.48105692863464355
-2.740465195959965,0.4815828800201416
-2.7113813773586193,0.4829528331756592
-2.585621019430369,0.484022855758667
-2.5595264553295243,0.48451900482177734
-2.4094569431734856,0.48472094535827637
-2.327810650039459,0.48638486862182617
-2.308596909591973,0.4871199131011963
-2.253806383068039,0.48923587799072266
-2.208302528878542,0.4925680160522461
-2.106984503433499,0.49265003204345703
-2.06272302482812,0.4928150177001953
-1.9811408326403037,0.49317097663879395
-1.9694502728947891,0.4975588321685791
-1.882935816055317,0.500708818435669
-1.8801439915387927,0.5007848739624023
-1.7977890922762023,0.5018718242645264
-1.7520555269662264,0.5031969547271729
-1.7234747107990631,0.5095598697662354
-1.6922341047411618,0.5125160217285156
-1.493595691774353,0.5128188133239746
-1.4642678470178607,0.515692949295044
-1.428394039516896,0.5199069976806641
-1.3034280225443284,0.5201108455657959
-1.2636125430200524,0.521216869354248
-1.002118946223138,0.5213069915771484
-0.9807991845522754,0.5285170078277588
-0.88733369179905,0.5313799381256104
-0.8856846259568523,0.534308910369873
-0.8856846259568516,0.5414419174194336
-0.8516719332149459,0.542712926864624
-0.8349013281031382,0.552253007888794
-0.7675952346318788,0.5525329113006592
-0.751986838292926,0.5526309013366699
-0.6960776829319969,0.557297945022583
-0.5390774344490527,0.5669419765472412
-0.5290116653895345,0.5703308582305908
-0.5266683781960965,0.5770719051361084
-0.5181302334205162,0.6106748580932617
-0.5077480746551375,0.6120610237121582
-0.5046457534025554,0.6242148876190186
-0.48531246783591664,0.6351778507232666
-0.45727247152728145,0.69588303565979
-0.457272471527281,0.7016558647155762
-0.44185455842682864,0.7161669731140137
-0.43959111292320563,0.7272849082946777
-0.3301316536100956,0.7325468063354492
-0.3270115985599836,0.7670109272003174
-0.3229618196741014,0.7721250057220459
-0.3229618196740995,0.7827579975128174
-0.31210940964267453,0.8022799491882324
-0.20552941819047219,0.9528188705444336
-0.19991966049797574,0.9529209136962891
-0.15439222952129922,0.956967830657959
-0.14794094695764698,0.9650139808654785
-0.14507922219808336,0.9841709136962891
-0.1101224849786906,1.0027740001678467
-0.0350591374639419,1.0211479663848877
0.002170152838385231,1.025134801864624
0.04218950800144633,1.0775229930877686
0.14019640364964248,1.0914688110351562
0.14750292672828316,1.095188856124878
0.22957743314087314,1.099057912826538
0.2344861381732333,1.1072959899902344
0.24029907720955654,1.1457219123840332
0.24551079474400372,1.153183937072754
