z,t
-3.560888441264747,0.0
-3.338489774679994,2.6941299438476562e-5
-3.298813536065741,6.198883056640625e-5
-3.176600673422512,6.4849853515625e-5
-2.9402670237323867,7.295608520507812e-5
-2.850867917542218,0.00011587142944335938
-2.840434469725049,0.00011682510375976562
-2.5737513461678176,0.00011897087097167969
-2.403512183045118,0.00012183189392089844
-2.29426993569349,0.0002288818359375
-2.219458618464744,0.0009138584136962891
-1.8471733001865724,0.0011858940124511719
-1.8261590297380899,0.003531932830810547
-1.801524194663704,0.0039479732513427734
-1.7596075988118116,0.0040128231048583984
-1.7260121669573882,0.004022836685180664
-1.723680465711666,0.004026889801025391
-1.7024788901567218,0.004045963287353516
-1.6855966906800317,0.00412297248840332
-1.673918064181538,0.004133939743041992
-1.6516467763216052,0.004400968551635742
-1.6469166197607454,0.005609035491943359
-1.6365713324553137,0.005621910095214844
-1.605338271899676,0.005658864974975586
-1.6053369684002006,0.005666017532348633
-1.6003775997506893,0.005882978439331055
-1.600377599750689,0.005939006805419922
-1.5931054490528553,0.00671696662902832
