n,i,z_avg,z_std,z_min,z_max,z_med,z_gap,t_avg,t_std,t_min,t_max,t_med
40,3,-1.4522544253109695,0.02187369531895819,-1.4701360685691547,-1.4278655075954052,-1.4587616997683488,0.0012959671037933163,0.04133335749308268,0.044094547105055656,0.002000093460083008,0.08899998664855957,0.03299999237060547
